,Minirocket,Minirocket_AUG
ACSF1,0.92,0.9
Adiac,0.8260869565217391,0.7698209718670077
ArrowHead,0.8742857142857143,0.7828571428571428
Beef,0.8333333333333334,0.7666666666666667
BeetleFly,0.9,0.85
BirdChicken,0.9,0.9
BME,0.9933333333333333,1.0
Car,0.9166666666666666,0.9333333333333333
CBF,0.9988888888888889,0.9955555555555555
Chinatown,0.9854227405247813,0.9795918367346939
ChlorineConcentration,0.771875,0.6947916666666667
CinCECGTorso,0.8710144927536232,0.7913043478260869
Coffee,1.0,1.0
Computers,0.716,0.752
CricketX,0.8102564102564103,0.7948717948717948
CricketY,0.8333333333333334,0.7974358974358975
CricketZ,0.8358974358974359,0.8102564102564103
DiatomSizeReduction,0.9248366013071896,0.8431372549019608
DistalPhalanxOutlineAgeGroup,0.7482014388489209,0.7482014388489209
DistalPhalanxOutlineCorrect,0.7536231884057971,0.782608695652174
DistalPhalanxTW,0.6906474820143885,0.7050359712230215
Earthquakes,0.7338129496402878,0.762589928057554
ECG200,0.92,0.92
ECG5000,0.9455555555555556,0.942
ECGFiveDays,1.0,0.9953542392566783
EOGHorizontalSignal,0.585635359116022,0.5939226519337016
EOGVerticalSignal,0.5414364640883977,0.511049723756906
EthanolLevel,0.6,0.538
FaceAll,0.8017751479289941,0.8467455621301775
FaceFour,0.9886363636363636,0.9204545454545454
FacesUCR,0.9556097560975609,0.9482926829268292
FiftyWords,0.8483516483516483,0.8175824175824176
Fish,0.9885714285714285,0.9771428571428571
FordA,0.9446969696969697,0.9424242424242424
FordB,0.8111111111111111,0.8148148148148148
FreezerRegularTrain,0.9996491228070176,0.9992982456140351
FreezerSmallTrain,0.9642105263157895,0.984561403508772
GunPoint,0.9933333333333333,1.0
GunPointAgeSpan,0.9968354430379747,0.9968354430379747
GunPointMaleVersusFemale,1.0,0.9968354430379747
GunPointOldVersusYoung,0.9936507936507937,0.9904761904761905
Ham,0.7047619047619048,0.7238095238095238
Haptics,0.538961038961039,0.5064935064935064
Herring,0.6875,0.71875
HouseTwenty,0.9663865546218487,0.9747899159663865
InlineSkate,0.46545454545454545,0.40545454545454546
InsectEPGRegularTrain,0.9959839357429718,0.9919678714859438
InsectEPGSmallTrain,0.9397590361445783,0.9076305220883534
InsectWingbeatSound,0.6737373737373737,0.6252525252525253
ItalyPowerDemand,0.9650145772594753,0.9533527696793003
LargeKitchenAppliances,0.856,0.864
Lightning2,0.7540983606557377,0.7213114754098361
Lightning7,0.8082191780821918,0.7123287671232876
Mallat,0.9377398720682303,0.8848614072494669
Meat,0.9666666666666667,0.9666666666666667
MedicalImages,0.8013157894736842,0.7802631578947369
MiddlePhalanxOutlineAgeGroup,0.577922077922078,0.564935064935065
MiddlePhalanxOutlineCorrect,0.845360824742268,0.8350515463917526
MiddlePhalanxTW,0.5324675324675324,0.5064935064935064
MixedShapesRegularTrain,0.971958762886598,0.9678350515463917
MixedShapesSmallTrain,0.9529896907216495,0.9418556701030928
MoteStrain,0.9249201277955271,0.9512779552715654
OliveOil,0.9333333333333333,0.9
OSULeaf,0.9545454545454546,0.9545454545454546
PhalangesOutlinesCorrect,0.8356643356643356,0.837995337995338
Phoneme,0.2879746835443038,0.2805907172995781
PigAirwayPressure,0.6586538461538461,0.5144230769230769
PigArtPressure,0.9759615384615384,0.9711538461538461
PigCVP,0.9423076923076923,0.9423076923076923
Plane,1.0,1.0
PowerCons,0.9777777777777777,0.9444444444444444
ProximalPhalanxOutlineAgeGroup,0.8585365853658536,0.848780487804878
ProximalPhalanxOutlineCorrect,0.9003436426116839,0.9003436426116839
ProximalPhalanxTW,0.8,0.8
RefrigerationDevices,0.47733333333333333,0.4826666666666667
Rock,0.88,0.82
ScreenType,0.47733333333333333,0.44
SemgHandGenderCh2,0.9116666666666666,0.86
SemgHandMovementCh2,0.6244444444444445,0.5088888888888888
SemgHandSubjectCh2,0.8711111111111111,0.7822222222222223
ShapeletSim,1.0,0.9611111111111111
ShapesAll,0.92,0.91
SmallKitchenAppliances,0.8346666666666667,0.8266666666666667
SmoothSubspace,0.96,0.9333333333333333
SonyAIBORobotSurface1,0.8968386023294509,0.848585690515807
SonyAIBORobotSurface2,0.9139559286463799,0.9076600209863589
Strawberry,0.981081081081081,0.9756756756756757
SwedishLeaf,0.9632,0.9616
Symbols,0.9819095477386934,0.978894472361809
SyntheticControl,0.98,0.9733333333333334
ToeSegmentation1,0.9605263157894737,0.9517543859649122
ToeSegmentation2,0.9153846153846154,0.9230769230769231
Trace,1.0,1.0
TwoLeadECG,0.9982440737489026,0.9982440737489026
TwoPatterns,0.99575,0.99275
UMD,0.9930555555555556,0.9930555555555556
UWaveGestureLibraryX,0.8495254048017867,0.8394751535455053
UWaveGestureLibraryY,0.7755443886097152,0.7741485203796762
UWaveGestureLibraryZ,0.7984366275823562,0.7948073701842546
Wafer,0.9993510707332901,0.9998377676833226
Wine,0.8888888888888888,0.7037037037037037
WordSynonyms,0.7570532915360502,0.7163009404388715
Worms,0.7272727272727273,0.7272727272727273
WormsTwoClass,0.7792207792207793,0.7662337662337663
Yoga,0.9023333333333333,0.8953333333333333
